market_cap_rank,corp_code,corp_name,stock_code,index,"[D320000] 손익계산서, 성격별 분류 - 연결 | Income statement, by nature of expense - Consolidated financial statements (Unit: KRW)_concept_id","[D320000] 손익계산서, 성격별 분류 - 연결 | Income statement, by nature of expense - Consolidated financial statements (Unit: KRW)_label_ko","[D320000] 손익계산서, 성격별 분류 - 연결 | Income statement, by nature of expense - Consolidated financial statements (Unit: KRW)_label_en","[D320000] 손익계산서, 성격별 분류 - 연결 | Income statement, by nature of expense - Consolidated financial statements (Unit: KRW)_class0","[D320000] 손익계산서, 성격별 분류 - 연결 | Income statement, by nature of expense - Consolidated financial statements (Unit: KRW)_class1","[D320000] 손익계산서, 성격별 분류 - 연결 | Income statement, by nature of expense - Consolidated financial statements (Unit: KRW)_class2",20240101-20241231_연결재무제표,20230101-20231231_연결재무제표,20220101-20221231_연결재무제표,"[D310000] 손익계산서, 기능별 분류 - 연결 | Income statement, by function of expense - Consolidated financial statements (Unit: KRW)_concept_id","[D310000] 손익계산서, 기능별 분류 - 연결 | Income statement, by function of expense - Consolidated financial statements (Unit: KRW)_label_ko","[D310000] 손익계산서, 기능별 분류 - 연결 | Income statement, by function of expense - Consolidated financial statements (Unit: KRW)_label_en","[D310000] 손익계산서, 기능별 분류 - 연결 | Income statement, by function of expense - Consolidated financial statements (Unit: KRW)_class0","[D310000] 손익계산서, 기능별 분류 - 연결 | Income statement, by function of expense - Consolidated financial statements (Unit: KRW)_class1","[D310000] 손익계산서, 기능별 분류 - 연결 | Income statement, by function of expense - Consolidated financial statements (Unit: KRW)_class2","[D310000] 손익계산서, 기능별 분류 - 연결 | Income statement, by function of expense - Consolidated financial statements (Unit: KRW)_class3",Income statement(Unit: KRW)_label_ko,Income statement(Unit: KRW)_comment,"[D310000] 손익계산서, 기능별 분류 - 연결 | Income statement, by function of expense - Consolidated financial statements (Unit: USD)_concept_id","[D310000] 손익계산서, 기능별 분류 - 연결 | Income statement, by function of expense - Consolidated financial statements (Unit: USD)_label_ko","[D310000] 손익계산서, 기능별 분류 - 연결 | Income statement, by function of expense - Consolidated financial statements (Unit: USD)_label_en","[D310000] 손익계산서, 기능별 분류 - 연결 | Income statement, by function of expense - Consolidated financial statements (Unit: USD)_class0","[D310000] 손익계산서, 기능별 분류 - 연결 | Income statement, by function of expense - Consolidated financial statements (Unit: USD)_class1","[D310000] 손익계산서, 기능별 분류 - 연결 | Income statement, by function of expense - Consolidated financial statements (Unit: USD)_class2"
12,00106641,기아,000270,13,,,,,,,1429846000000.0,1073448000000.0,847295000000.0,ifrs-full_OtherExpenseByNature,기타비용,"Other expenses, by nature",ifrs-full:IncomeStatementAbstract,기타손익,기타비용,,,,,,,,,
12,00106641,기아,000270,14,,,,,,,13500201000000.0,12677344000000.0,7501993000000.0,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익,Profit before income taxes,ifrs-full:IncomeStatementAbstract,법인세비용차감전순이익,,,,,,,,,,
12,00106641,기아,000270,15,,,,,,,3725196000000.0,3899527000000.0,2093017000000.0,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용,Income tax expense,ifrs-full:IncomeStatementAbstract,법인세비용,,,,,,,,,,
12,00106641,기아,000270,16,,,,,,,9775005000000.0,8777817000000.0,5408976000000.0,ifrs-full_ProfitLoss,당기순이익,Profit for the year,ifrs-full:IncomeStatementAbstract,당기순이익,,,,,,,,,,
12,00106641,기아,000270,17,,,,,,,9772957000000.0,8776970000000.0,5409429000000.0,ifrs-full_ProfitLossAttributableToOwnersOfParent,지배기업소유주지분순이익,"Profit (loss), attributable to owners of parent",ifrs-full:IncomeStatementAbstract,당기순이익의 귀속 [개요],지배기업소유주지분순이익,,,,,,,,,
12,00106641,기아,000270,18,,,,,,,2048000000.0,847000000.0,-453000000.0,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,비지배지분순이익,"Profit (loss), attributable to non-controlling interests",ifrs-full:IncomeStatementAbstract,당기순이익의 귀속 [개요],비지배지분순이익,,,,,,,,,
12,00106641,기아,000270,19,,,,,,,24893.0,22168.0,13495.0,ifrs-full_BasicEarningsLossPerShare,기본주당이익,Basic earnings (loss) per share,ifrs-full:IncomeStatementAbstract,주당이익 [개요],기본주당이익,,,,,,,,,
15,00159616,두산에너빌리티,034020,1,,,,,,,13503336000000.0,14572887000000.0,12865181000000.0,ifrs-full_CostOfSales,매출원가,Cost of sales,ifrs-full:IncomeStatementAbstract,매출원가,,,,,,,,,,
15,00159616,두산에너빌리티,034020,0,,,,,,,16233055000000.0,17589888000000.0,15421058000000.0,ifrs-full_Revenue,매출액,Sales,ifrs-full:IncomeStatementAbstract,매출액,,,,,,,,,,
15,00159616,두산에너빌리티,034020,2,,,,,,,2729719000000.0,3017001000000.0,2555877000000.0,ifrs-full_GrossProfit,매출총이익,Gross profit,ifrs-full:IncomeStatementAbstract,매출총이익,,,,,,,,,,
15,00159616,두산에너빌리티,034020,18,,,,,,,283324000000.0,461924000000.0,319342000000.0,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,비지배지분,"Profit (loss), attributable to non-controlling interests",ifrs-full:IncomeStatementAbstract,당기순이익의 귀속,비지배지분,,,,,,,,,
15,00159616,두산에너빌리티,034020,17,,,,,,,111365000000.0,55598000000.0,-772492000000.0,ifrs-full_ProfitLossAttributableToOwnersOfParent,지배기업 소유주지분,"Profit (loss), attributable to owners of parent",ifrs-full:IncomeStatementAbstract,당기순이익의 귀속,지배기업 소유주지분,,,,,,,,,
15,00159616,두산에너빌리티,034020,16,,,,,,,394689000000.0,517522000000.0,-453150000000.0,ifrs-full_ProfitLoss,당기순이익,Profit (loss),ifrs-full:IncomeStatementAbstract,당기순이익,,,,,,,,,,
15,00159616,두산에너빌리티,034020,15,,,,,,,,,-119673000000.0,ifrs-full_ProfitLossFromDiscontinuedOperations,중단영업이익(손실),Profit (loss) from discontinued operations,ifrs-full:IncomeStatementAbstract,중단영업이익(손실),,,,,,,,,,
15,00159616,두산에너빌리티,034020,14,,,,,,,,,-333477000000.0,ifrs-full_ProfitLossFromContinuingOperations,계속영업이익(손실),Profit (loss) from continuing operations,ifrs-full:IncomeStatementAbstract,계속영업이익(손실),,,,,,,,,,
15,00159616,두산에너빌리티,034020,13,,,,,,,263090000000.0,220960000000.0,146997000000.0,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용,Tax expense,ifrs-full:IncomeStatementAbstract,법인세비용,,,,,,,,,,
15,00159616,두산에너빌리티,034020,12,,,,,,,657779000000.0,738482000000.0,-186480000000.0,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익,Profit (loss) before income tax,ifrs-full:IncomeStatementAbstract,법인세비용차감전순이익,,,,,,,,,,
15,00159616,두산에너빌리티,034020,11,,,,,,,20484000000.0,-38688000000.0,-230486000000.0,ifrs-full_ShareOfProfitLossOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,지분법이익,Share of profit of associates and joint ventures accounted for using equity method,ifrs-full:IncomeStatementAbstract,지분법이익,,,,,,,,,,
15,00159616,두산에너빌리티,034020,10,,,,,,,342821000000.0,471501000000.0,743156000000.0,dart_OtherLosses,기타영업외비용,Other non-operating expenses,ifrs-full:IncomeStatementAbstract,기타영업외비용,,,,,,,,,,
15,00159616,두산에너빌리티,034020,9,,,,,,,143768000000.0,49304000000.0,158644000000.0,dart_OtherGains,기타영업외수익,Other non-operating income,ifrs-full:IncomeStatementAbstract,기타영업외수익,,,,,,,,,,
15,00159616,두산에너빌리티,034020,8,,,,,,,-199053000000.0,-422197000000.0,-584512000000.0,entity00159616_udf_IS_2018320152615254_IncomeStatementAbstract,기타영업외손익,Other non-operating income and expenses,ifrs-full:IncomeStatementAbstract,기타영업외손익,,,,,,,,,,
15,00159616,두산에너빌리티,034020,7,,,,,,,1337056000000.0,863062000000.0,1224619000000.0,ifrs-full_FinanceCosts,금융비용,Finance expenses,ifrs-full:IncomeStatementAbstract,금융비용,,,,,,,,,,
15,00159616,두산에너빌리티,034020,6,,,,,,,1155804000000.0,595111000000.0,747016000000.0,ifrs-full_FinanceIncome,금융수익,Finance income,ifrs-full:IncomeStatementAbstract,금융수익,,,,,,,,,,
15,00159616,두산에너빌리티,034020,5,,,,,,,-181252000000.0,-267951000000.0,-477603000000.0,entity00159616_udf_IS_2018320152347934_IncomeStatementAbstract,금융손익,Finance income and expenses,ifrs-full:IncomeStatementAbstract,금융손익,,,,,,,,,,
15,00159616,두산에너빌리티,034020,4,,,,,,,1017600000000.0,1467318000000.0,1106121000000.0,dart_OperatingIncomeLoss,영업이익,Operating profit,ifrs-full:IncomeStatementAbstract,영업이익,,,,,,,,,,
15,00159616,두산에너빌리티,034020,3,,,,,,,1712119000000.0,1549683000000.0,1449756000000.0,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,Selling and administrative expenses,ifrs-full:IncomeStatementAbstract,판매비와관리비,,,,,,,,,,
15,00159616,두산에너빌리티,034020,22,,,,,,,174.0,87.0,-1249.0,ifrs-full_DilutedEarningsLossPerShare,희석주당이익,Diluted earnings per share,ifrs-full:IncomeStatementAbstract,지배기업 소유주지분 주당손익,희석주당이익,,,,,,,,,
15,00159616,두산에너빌리티,034020,21,,,,,,,,,-193.0,ifrs-full_BasicEarningsLossPerShareFromDiscontinuedOperations,중단영업기본주당이익(손실),Basic earnings (loss) per share from discontinued operations,ifrs-full:IncomeStatementAbstract,지배기업 소유주지분 주당손익,기본주당이익,중단영업기본주당이익(손실),,,,,,,,
15,00159616,두산에너빌리티,034020,24,,,,,,,,,-193.0,ifrs-full_DilutedEarningsLossPerShareFromDiscontinuedOperations,중단영업희석주당이익(손실),Diluted earnings (loss) per share from discontinued operations,ifrs-full:IncomeStatementAbstract,지배기업 소유주지분 주당손익,희석주당이익,중단영업희석주당이익(손실),,,,,,,,
15,00159616,두산에너빌리티,034020,23,,,,,,,,,-1056.0,ifrs-full_DilutedEarningsLossPerShareFromContinuingOperations,계속영업희석주당이익(손실),Diluted earnings (loss) per share from continuing operations,ifrs-full:IncomeStatementAbstract,지배기업 소유주지분 주당손익,희석주당이익,계속영업희석주당이익(손실),,,,,,,,
15,00159616,두산에너빌리티,034020,20,,,,,,,,,-1056.0,ifrs-full_BasicEarningsLossPerShareFromContinuingOperations,계속영업기본주당이익(손실),Basic earnings (loss) per share from continuing operations,ifrs-full:IncomeStatementAbstract,지배기업 소유주지분 주당손익,기본주당이익,계속영업기본주당이익(손실),,,,,,,,
15,00159616,두산에너빌리티,034020,19,,,,,,,174.0,87.0,-1249.0,ifrs-full_BasicEarningsLossPerShare,기본주당이익,Basic earnings per share,ifrs-full:IncomeStatementAbstract,지배기업 소유주지분 주당손익,기본주당이익,,,,,,,,,
18,00164788,현대모비스,012330,2,,,,,,,8062628000000.0,6762174000000.0,5987154000000.0,ifrs-full_GrossProfit,매출총이익,Gross profit,ifrs-full:IncomeStatementAbstract,매출총이익,,,,,,,,,,
18,00164788,현대모비스,012330,1,,,,,,,49174367000000.0,52492187000000.0,45919139000000.0,ifrs-full_CostOfSales,매출원가,Cost of sales,ifrs-full:IncomeStatementAbstract,매출원가,,,,,,,,,,
18,00164788,현대모비스,012330,10,,,,,,,5264476000000.0,4444854000000.0,3362612000000.0,ifrs-full_ProfitLossBeforeTax,법인세차감전순이익,Profit (loss) before tax,ifrs-full:IncomeStatementAbstract,법인세차감전순이익,,,,,,,,,,
18,00164788,현대모비스,012330,9,,,,,,,1787722000000.0,1844741000000.0,1221570000000.0,ifrs-full_ShareOfProfitLossOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,지분법 적용대상인 관계기업과 공동기업의 당기순손익에 대한 지분 합계,Total share of profit (loss) of associates and joint ventures accounted for using equity method,ifrs-full:IncomeStatementAbstract,지분법 적용대상인 관계기업과 공동기업의 당기순손익에 대한 지분 합계,,,,,,,,,,
18,00164788,현대모비스,012330,0,,,,,,,57236995000000.0,59254361000000.0,51906293000000.0,ifrs-full_Revenue,매출액,Revenue,ifrs-full:IncomeStatementAbstract,매출액,,,,,,,,,,
18,00164788,현대모비스,012330,3,,,,,,,4989172000000.0,4466890000000.0,3960623000000.0,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,Selling general administrative expenses,ifrs-full:IncomeStatementAbstract,판매비와관리비,,,,,,,,,,
18,00164788,현대모비스,012330,7,,,,,,,812053000000.0,824814000000.0,784891000000.0,ifrs-full_FinanceIncome,금융수익,Finance income,ifrs-full:IncomeStatementAbstract,금융수익,,,,,,,,,,
18,00164788,현대모비스,012330,4,,,,,,,3073456000000.0,2295284000000.0,2026531000000.0,dart_OperatingIncomeLoss,영업이익,Operating income,ifrs-full:IncomeStatementAbstract,영업이익,,,,,,,,,,
18,00164788,현대모비스,012330,5,,,,,,,518144000000.0,350832000000.0,481942000000.0,dart_OtherGains,기타수익,Other gains,ifrs-full:IncomeStatementAbstract,기타수익,,,,,,,,,,
18,00164788,현대모비스,012330,6,,,,,,,440551000000.0,265580000000.0,483991000000.0,dart_OtherLosses,기타비용,Other losses,ifrs-full:IncomeStatementAbstract,기타비용,,,,,,,,,,
18,00164788,현대모비스,012330,14,,,,,,,4519000000.0,693000000.0,1990000000.0,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,비지배지분 순이익,"Profit (loss), attributable to non-controlling interests",ifrs-full:IncomeStatementAbstract,당기순이익(손실)의 귀속 [개요],비지배지분 순이익,,,,,,,,,
18,00164788,현대모비스,012330,13,,,,,,,4055642000000.0,3422616000000.0,2485254000000.0,ifrs-full_ProfitLossAttributableToOwnersOfParent,당기순이익,Profit (loss),ifrs-full:IncomeStatementAbstract,당기순이익(손실)의 귀속 [개요],당기순이익,,,,,,,,,
18,00164788,현대모비스,012330,8,,,,,,,486348000000.0,605237000000.0,668331000000.0,ifrs-full_FinanceCosts,금융비용,Finance costs,ifrs-full:IncomeStatementAbstract,금융비용,,,,,,,,,,
18,00164788,현대모비스,012330,11,,,,,,,1204315000000.0,1021545000000.0,875368000000.0,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용,Tax expense (income),ifrs-full:IncomeStatementAbstract,법인세비용,,,,,,,,,,
18,00164788,현대모비스,012330,12,,,,,,,4060161000000.0,3423309000000.0,2487244000000.0,ifrs-full_ProfitLoss,당기순이익(손실),Profit (loss),ifrs-full:IncomeStatementAbstract,당기순이익(손실),,,,,,,,,,
18,00164788,현대모비스,012330,15,,,,,,,44939.0,37639.0,27163.0,ifrs-full_BasicEarningsLossPerShare,기본주당이익(손실),Basic earnings (loss) per share,ifrs-full:IncomeStatementAbstract,주당이익 [개요],기본주당이익(손실),,,,,,,,,
19,00413046,셀트리온,068270,9,,,,,,,-11939435470.0,-11315774587.0,7056051290.0,ifrs-full_ShareOfProfitLossOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,지분법손익,Share of profit or loss using equity method,ifrs-full:IncomeStatementAbstract,지분법손익,,,,,,,,,,
19,00413046,셀트리온,068270,8,,,,,,,-80272920461.0,-19950171798.0,-13506688858.0,ifrs-full_FinanceCosts,금융비용,Finance costs,ifrs-full:IncomeStatementAbstract,금융비용,,,,,,,,,,
19,00413046,셀트리온,068270,1,,,,,,,-1875590283775.0,-1124562480391.0,-1251270174707.0,ifrs-full_CostOfSales,매출원가,Cost of sales,ifrs-full:IncomeStatementAbstract,매출원가,,,,,,,,,,
19,00413046,셀트리온,068270,0,,,,,,,3557303554371.0,2176431531380.0,2283967480394.0,ifrs-full_Revenue,영업수익,Revenue,ifrs-full:IncomeStatementAbstract,영업수익,,,,,,,,,,
19,00413046,셀트리온,068270,7,,,,,,,56748904313.0,31438427170.0,24945428261.0,ifrs-full_FinanceIncome,금융수익,Finance income,ifrs-full:IncomeStatementAbstract,금융수익,,,,,,,,,,
19,00413046,셀트리온,068270,6,,,,,,,-122837095979.0,-34743415990.0,-87043410426.0,dart_OtherLosses,기타비용,Other expenses,ifrs-full:IncomeStatementAbstract,기타비용,,,,,,,,,,
19,00413046,셀트리온,068270,5,,,,,,,240249279293.0,54185298047.0,47523821773.0,dart_OtherGains,기타수익,Other gains,ifrs-full:IncomeStatementAbstract,기타수익,,,,,,,,,,
19,00413046,셀트리온,068270,4,,,,,,,492015534847.0,651481422157.0,647198174586.0,dart_OperatingIncomeLoss,영업이익,Operating income,ifrs-full:IncomeStatementAbstract,영업이익,,,,,,,,,,
19,00413046,셀트리온,068270,3,,,,,,,-1189697735749.0,-400387628832.0,-385499131101.0,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,Selling general administrative expenses,ifrs-full:IncomeStatementAbstract,판매비와관리비,,,,,,,,,,
19,00413046,셀트리온,068270,2,,,,,,,1681713270596.0,1051869050989.0,1032697305687.0,ifrs-full_GrossProfit,매출총이익,Gross profit,ifrs-full:IncomeStatementAbstract,매출총이익,,,,,,,,,,
19,00413046,셀트리온,068270,10,,,,,,,2152544874.0,0.0,0.0,ifrs-full_GainsLossesOnNetMonetaryPosition,초인플레이션으로 인한 순화폐성 항목 발생 손익,Gains (losses) on net monetary position due to hyperinflation,ifrs-full:IncomeStatementAbstract,초인플레이션으로 인한 순화폐성 항목 발생 손익,,,,,,,,,,
19,00413046,셀트리온,068270,11,,,,,,,576116811417.0,671095784999.0,626173376626.0,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익,Profit (loss) before tax,ifrs-full:IncomeStatementAbstract,법인세비용차감전순이익,,,,,,,,,,
19,00413046,셀트리온,068270,12,,,,,,,-157233501013.0,-131389279889.0,-94826672872.0,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용,Income tax expenses,ifrs-full:IncomeStatementAbstract,법인세비용,,,,,,,,,,
19,00413046,셀트리온,068270,13,,,,,,,418883310404.0,539706505110.0,531346703754.0,ifrs-full_ProfitLossFromContinuingOperations,계속영업당기순이익,Profit (loss) from continuing operations,ifrs-full:IncomeStatementAbstract,계속영업당기순이익,,,,,,,,,,
19,00413046,셀트리온,068270,14,,,,,,,0.0,0.0,11219529516.0,ifrs-full_ProfitLossFromDiscontinuedOperations,중단영업순이익,Profit (loss) from discontinued operations,ifrs-full:IncomeStatementAbstract,중단영업순이익,,,,,,,,,,
19,00413046,셀트리온,068270,15,,,,,,,418883310404.0,539706505110.0,542566233270.0,ifrs-full_ProfitLoss,당기순이익,Profit (loss),ifrs-full:IncomeStatementAbstract,당기순이익,,,,,,,,,,
19,00413046,셀트리온,068270,16,,,,,,,422691724154.0,535647963959.0,537835568483.0,ifrs-full_ProfitLossAttributableToOwnersOfParent,지배기업소유주지분,Owners of the parent,ifrs-full:IncomeStatementAbstract,당기순이익의 귀속,지배기업소유주지분,,,,,,,,,
19,00413046,셀트리온,068270,17,,,,,,,422691724154.0,535647963959.0,526616038967.0,ifrs-full_IncomeFromContinuingOperationsAttributableToOwnersOfParent,계속영업이익,Income from continuing operations,ifrs-full:IncomeStatementAbstract,당기순이익의 귀속,지배기업소유주지분,계속영업이익,,,,,,,,
19,00413046,셀트리온,068270,18,,,,,,,0.0,0.0,11219529516.0,ifrs-full_IncomeFromDiscontinuedOperationsAttributableToOwnersOfParent,중단영업이익,Income from discontinued operations,ifrs-full:IncomeStatementAbstract,당기순이익의 귀속,지배기업소유주지분,중단영업이익,,,,,,,,
19,00413046,셀트리온,068270,19,,,,,,,,,,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,비지배지분,Non-controlling interests,ifrs-full:IncomeStatementAbstract,당기순이익의 귀속,비지배지분,,,,,,,,,
19,00413046,셀트리온,068270,20,,,,,,,-3808413750.0,4058541151.0,4730664787.0,ifrs-full_ProfitLossFromContinuingOperationsAttributableToNoncontrollingInterests,계속영업이익,Continuing operations profit,ifrs-full:IncomeStatementAbstract,당기순이익의 귀속,비지배지분,계속영업이익,,,,,,,,
19,00413046,셀트리온,068270,21,,,,,,,2048.0,3759.0,3742.0,ifrs-full_BasicEarningsLossPerShare,기본주당이익,Basic earnings per share,ifrs-full:IncomeStatementAbstract,주당이익,기본주당이익,,,,,,,,,
19,00413046,셀트리온,068270,22,,,,,,,2048.0,3759.0,3664.0,ifrs-full_BasicEarningsLossPerShareFromContinuingOperations,계속영업주당이익,Basic earnings per share from continuing operations,ifrs-full:IncomeStatementAbstract,주당이익,기본주당이익,계속영업주당이익,,,,,,,,
19,00413046,셀트리온,068270,23,,,,,,,0.0,0.0,78.0,ifrs-full_BasicEarningsLossPerShareFromDiscontinuedOperations,중단영업주당이익,Basic earnings per share from discontinued operations,ifrs-full:IncomeStatementAbstract,주당이익,기본주당이익,중단영업주당이익,,,,,,,,
19,00413046,셀트리온,068270,24,,,,,,,2045.0,3753.0,3736.0,ifrs-full_DilutedEarningsLossPerShare,희석주당이익,Diluted earnings per share,ifrs-full:IncomeStatementAbstract,주당이익,희석주당이익,,,,,,,,,
19,00413046,셀트리온,068270,25,,,,,,,2045.0,3753.0,3658.0,ifrs-full_DilutedEarningsLossPerShareFromContinuingOperations,계속영업주당이익,Diluted earnings (loss) per share from continuing operations,ifrs-full:IncomeStatementAbstract,주당이익,희석주당이익,계속영업주당이익,,,,,,,,
19,00413046,셀트리온,068270,26,,,,,,,0.0,0.0,78.0,ifrs-full_DilutedEarningsLossPerShareFromDiscontinuedOperations,중단영업주당이익,Diluted earnings per share from discontinued operations,ifrs-full:IncomeStatementAbstract,주당이익,희석주당이익,중단영업주당이익,,,,,,,,
25,00401731,LG전자,066570,0,,,,,,,87728182000000.0,82262664000000.0,82521459000000.0,ifrs-full_Revenue,매출액,Sales,당기손익 [개요],매출액,,,,,,,,,,
25,00401731,LG전자,066570,1,,,,,,,66348948000000.0,62461405000000.0,62302074000000.0,ifrs-full_CostOfSales,매출원가,Cost of sales,당기손익 [개요],매출원가,,,,,,,,,,
25,00401731,LG전자,066570,2,,,,,,,21379234000000.0,19801259000000.0,20219385000000.0,ifrs-full_GrossProfit,매출총이익,Gross profit,당기손익 [개요],매출총이익,,,,,,,,,,
25,00401731,LG전자,066570,3,,,,,,,17959559000000.0,16147965000000.0,16652058000000.0,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,Selling general administrative expenses,당기손익 [개요],판매비와관리비,,,,,,,,,,
25,00401731,LG전자,066570,4,,,,,,,11168813000000.0,9986193000000.0,10695423000000.0,ifrs-full_SellingExpense,판매비,Selling expense,당기손익 [개요],판매비와관리비,판매비,,,,,,,,,
25,00401731,LG전자,066570,5,,,,,,,2295340000000.0,1997202000000.0,1785222000000.0,ifrs-full_GeneralAndAdministrativeExpense,관리비,General and administrative expense,당기손익 [개요],판매비와관리비,관리비,,,,,,,,,
25,00401731,LG전자,066570,6,,,,,,,2687295000000.0,2546867000000.0,2396913000000.0,ifrs-full_ResearchAndDevelopmentExpense,연구개발비,Research and development expense,당기손익 [개요],판매비와관리비,연구개발비,,,,,,,,,
25,00401731,LG전자,066570,7,,,,,,,1808111000000.0,1617703000000.0,1774500000000.0,entity00401731_ServiceFeeOfTotalSellingGeneralAdministrativeExpenses,서비스비,Service Fee,당기손익 [개요],판매비와관리비,서비스비,,,,,,,,,
25,00401731,LG전자,066570,8,,,,,,,3419675000000.0,3653294000000.0,3567327000000.0,dart_OperatingIncomeLoss,영업이익,Operating income(loss),당기손익 [개요],영업이익,,,,,,,,,,
25,00401731,LG전자,066570,9,,,,,,,1167721000000.0,1279526000000.0,1033978000000.0,ifrs-full_FinanceIncome,금융수익,Finance income,당기손익 [개요],금융수익,,,,,,,,,,
25,00401731,LG전자,066570,10,,,,,,,1132596000000.0,1381297000000.0,1213072000000.0,ifrs-full_FinanceCosts,금융비용,Finance costs,당기손익 [개요],금융비용,,,,,,,,,,
25,00401731,LG전자,066570,11,,,,,,,-992387000000.0,-1044728000000.0,-1168026000000.0,ifrs-full_ShareOfProfitLossOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,지분법이익(손실),Share of profit (loss) of associates and joint ventures accounted for using equity method,당기손익 [개요],지분법이익(손실),,,,,,,,,,
25,00401731,LG전자,066570,12,,,,,,,2405944000000.0,2293082000000.0,3851468000000.0,dart_OtherGains,기타영업외수익,Other gains,당기손익 [개요],기타영업외수익,,,,,,,,,,
25,00401731,LG전자,066570,13,,,,,,,3532562000000.0,2761830000000.0,3501268000000.0,dart_OtherLosses,기타영업외비용,Other losses,당기손익 [개요],기타영업외비용,,,,,,,,,,
25,00401731,LG전자,066570,14,,,,,,,0.0,-23150000000.0,0.0,entity00401731_ProfitLossFromNetMonetaryItemsDueToHyperinflationOfIncomeStatementAbstract,초인플레이션으로 인한 순화폐성 항목에서 발생하는 이익(손실),Profit (loss) from net monetary items due to hyperinflation,당기손익 [개요],초인플레이션으로 인한 순화폐성 항목에서 발생하는 이익(손실),,,,,,,,,,
25,00401731,LG전자,066570,30,,,,,,,3652.0,4600.0,7576.0,dart_BasicEarningsLossPerSharePreferredStockFromContinuingOperations,계속영업 우선주기본주당순이익(손실),Basic earnings (loss) per share - preferred stock from continuing operations,당기손익 [개요],주당이익,우선주기본주당순이익(손실),계속영업 우선주기본주당순이익(손실),,,,,,,,
25,00401731,LG전자,066570,29,,,,,,,2086.0,4004.0,6690.0,dart_BasicEarningsLossPerSharePreferredStock,우선주기본주당순이익(손실),Basic earnings (loss) per share - preferred stock,당기손익 [개요],주당이익,우선주기본주당순이익(손실),,,,,,,,,
25,00401731,LG전자,066570,28,,,,,,,-1566.0,-596.0,-886.0,ifrs-full_BasicEarningsLossPerShareFromDiscontinuedOperations,중단영업 보통주기본주당순이익(손실),Basic earnings (loss) per share from discontinued operations,당기손익 [개요],주당이익,보통주기본주당순이익(손실),중단영업 보통주기본주당순이익(손실),,,,,,,,
25,00401731,LG전자,066570,27,,,,,,,3602.0,4550.0,7526.0,ifrs-full_BasicEarningsLossPerShareFromContinuingOperations,계속영업 보통주기본주당순이익(손실),Basic earnings (loss) per share from continuing operations,당기손익 [개요],주당이익,보통주기본주당순이익(손실),계속영업 보통주기본주당순이익(손실),,,,,,,,
25,00401731,LG전자,066570,26,,,,,,,2036.0,3954.0,6640.0,ifrs-full_BasicEarningsLossPerShare,보통주기본주당순이익(손실),Basic earnings (loss) per share,당기손익 [개요],주당이익,보통주기본주당순이익(손실),,,,,,,,,
25,00401731,LG전자,066570,25,,,,,,,0.0,0.0,-73000000.0,ifrs-full_ProfitLossFromDiscontinuedOperationsAttributableToNoncontrollingInterests,중단영업당기순이익(손실),Profit (loss) from discontinued operations attributable to non-controlling interests,당기손익 [개요],당기순이익(손실)의 귀속 [개요],비지배지분,중단영업당기순이익(손실),,,,,,,,
25,00401731,LG전자,066570,24,,,,,,,223850000000.0,437709000000.0,666754000000.0,ifrs-full_ProfitLossFromContinuingOperationsAttributableToNoncontrollingInterests,계속영업당기순이익(손실),Profit (loss) from continuing operations attributable to non-controlling interests,당기손익 [개요],당기순이익(손실)의 귀속 [개요],비지배지분,계속영업당기순이익(손실),,,,,,,,
25,00401731,LG전자,066570,23,,,,,,,223850000000.0,437709000000.0,666681000000.0,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,비지배지분,"Profit (loss), attributable to non-controlling interests",당기손익 [개요],당기순이익(손실)의 귀속 [개요],비지배지분,,,,,,,,,
25,00401731,LG전자,066570,22,,,,,,,-281910000000.0,-107315000000.0,-167234000000.0,ifrs-full_IncomeFromDiscontinuedOperationsAttributableToOwnersOfParent,중단영업당기순이익(손실),Income from discontinued operations attributable to owners of parent,당기손익 [개요],당기순이익(손실)의 귀속 [개요],지배기업의 소유주지분,중단영업당기순이익(손실),,,,,,,,
